match_id,u_i,v_i,u_j,v_j
416,1069.056396484375,336.83203125,1150.3062744140625,350.1637268066406
417,344.3753356933594,259.46356201171875,375.09197998046875,259.00128173828125
418,783.9829711914062,285.8788146972656,830.6082153320312,289.61065673828125
419,569.1582641601562,136.90554809570312,600.9801025390625,135.16111755371094
420,662.646728515625,220.02317810058594,699.1782836914062,219.89886474609375
421,294.8525390625,204.79147338867188,328.5645751953125,203.5156707763672
422,650.6180419921875,86.26565551757812,683.0401611328125,83.64273834228516
423,503.6330871582031,174.0309600830078,534.9797973632812,172.85333251953125
424,793.6130981445312,329.45599365234375,842.9813842773438,338.5950622558594
425,752.6966552734375,308.0274353027344,797.0563354492188,313.88275146484375
426,138.84518432617188,223.20994567871094,176.47055053710938,223.11512756347656
427,854.33203125,248.08505249023438,906.0209350585938,251.15267944335938
428,600.4518432617188,302.94549560546875,635.2562255859375,307.1012268066406
429,676.1824340820312,209.3019256591797,713.4832153320312,209.10256958007812
430,253.69796752929688,238.3812255859375,287.41632080078125,237.13864135742188
431,200.8418731689453,188.1621551513672,239.1172332763672,186.94479370117188
432,310.9891357421875,210.8394317626953,344.2897033691406,209.74656677246094
433,478.79412841796875,197.33116149902344,510.1763610839844,196.33114624023438
434,471.06982421875,227.36598205566406,501.9683532714844,226.96551513671875
435,915.6870727539062,152.82943725585938,964.3834228515625,150.0401611328125
436,1075.783447265625,111.8909912109375,1140.1126708984375,105.97384643554688
437,303.6003723144531,204.24359130859375,337.1595458984375,202.94796752929688
438,381.93798828125,267.8065185546875,412.1130065917969,268.1385803222656
439,1038.322021484375,139.34507751464844,1097.5218505859375,135.04148864746094
440,685.0281372070312,311.3630065917969,724.9860229492188,317.1880798339844
441,1098.7056884765625,39.27309036254883,1161.797607421875,29.49541473388672
442,547.184326171875,268.42657470703125,579.4871826171875,269.6602783203125
443,968.278564453125,153.54371643066406,1021.9930419921875,150.41661071777344
444,791.8143310546875,61.96698760986328,826.5485229492188,58.36098861694336
445,969.1832885742188,159.86415100097656,1023.1154174804688,157.1705780029297
446,193.1864013671875,239.0693359375,228.07492065429688,237.69418334960938
447,819.7442016601562,216.8300323486328,867.59765625,217.87673950195312
448,370.6794738769531,258.03179931640625,401.3605651855469,257.9414367675781
449,466.5267639160156,278.0536804199219,496.9688415527344,279.4599609375
450,754.6309814453125,125.07347869873047,792.4485473632812,121.41596221923828
451,547.0057983398438,276.5120849609375,579.16357421875,278.4380187988281
452,575.2782592773438,269.6718444824219,608.9768676757812,271.2067565917969
453,835.1142578125,340.5061340332031,889.3762817382812,351.3926696777344
454,370.3207702636719,194.14739990234375,402.5481872558594,192.90965270996094
455,783.6365356445312,294.1327819824219,828.9732055664062,299.0543212890625
456,323.3191833496094,107.36009979248047,357.761474609375,107.00051879882812
457,756.3656005859375,168.29356384277344,798.1285400390625,166.33705139160156
458,281.0428771972656,133.08261108398438,315.8096923828125,132.46908569335938
459,567.1652221679688,223.34918212890625,599.9385375976562,223.35838317871094
460,912.2854614257812,178.40899658203125,960.9335327148438,177.0247039794922
461,280.6737365722656,210.79635620117188,314.79864501953125,209.04275512695312
462,713.47802734375,235.31373596191406,753.0458984375,236.4413299560547
463,269.29168701171875,221.2399444580078,303.6658020019531,219.83282470703125
464,956.0089721679688,316.95977783203125,1019.4286499023438,326.0281066894531
465,555.3849487304688,142.5413055419922,586.8356323242188,140.99305725097656
466,632.762451171875,113.3399429321289,664.833740234375,111.28937530517578
467,19.36646842956543,186.5189208984375,62.9653434753418,185.48370361328125
468,641.1207885742188,89.91524505615234,673.424560546875,87.57527160644531
469,363.3385314941406,106.57273864746094,396.96466064453125,106.00480651855469
470,725.1921997070312,234.76466369628906,765.328857421875,236.2840118408203
471,533.4589233398438,242.1595458984375,565.4732055664062,242.7751922607422
472,765.5059204101562,290.1241760253906,809.2470703125,294.2012634277344
473,518.6613159179688,123.98301696777344,549.7800903320312,121.66584777832031
474,278.3963928222656,137.2245330810547,313.2356872558594,136.43824768066406
475,1036.354248046875,155.401123046875,1095.8865966796875,152.4898681640625
476,635.6409301757812,92.20489501953125,667.892333984375,89.92654418945312
477,63.30891799926758,282.0216979980469,97.62238311767578,281.47833251953125
478,545.5717163085938,234.9636993408203,577.84814453125,234.79811096191406
479,275.74713134765625,158.02105712890625,311.0800476074219,157.0989990234375
480,401.20709228515625,219.43846130371094,432.3853454589844,218.59561157226562
481,259.3346252441406,224.56007385253906,294.5705871582031,223.1642303466797
482,306.2511291503906,106.29544067382812,341.4201354980469,105.94702911376953
483,547.6514892578125,148.13714599609375,579.336669921875,146.59596252441406
484,676.1824340820312,209.3019256591797,713.4832153320312,209.10256958007812
485,160.94825744628906,230.1157684326172,197.3303985595703,228.6958770751953
486,529.8736572265625,236.30055236816406,561.6392822265625,236.85833740234375
487,758.716796875,286.950927734375,802.1505737304688,290.9098205566406
488,558.5477905273438,198.057861328125,590.9072875976562,197.2001190185547
489,1035.772705078125,123.6502456665039,1095.2581787109375,118.83231353759766
490,742.4116821289062,321.7911071777344,786.6680297851562,329.3236083984375
491,680.1099853515625,292.92510986328125,718.5613403320312,296.9836730957031
492,617.2156982421875,132.74642944335938,650.1923828125,130.61370849609375
493,801.8291015625,335.56036376953125,852.0123901367188,345.17962646484375
494,795.0227661132812,333.7002868652344,844.3956298828125,343.3340148925781
495,990.5224609375,55.800960540771484,1043.4583740234375,48.00834655761719
496,19.36646842956543,186.5189208984375,62.9653434753418,185.48370361328125
497,990.5384521484375,152.4674072265625,1046.3760986328125,149.4381866455078
498,299.36773681640625,235.8842315673828,332.22076416015625,234.6939239501953
499,970.5548095703125,111.30461883544922,1024.2869873046875,106.32782745361328
500,1048.635009765625,349.018310546875,1129.155029296875,363.84765625
501,426.666748046875,122.15444946289062,459.00640869140625,121.28376007080078
502,1094.4656982421875,124.26476287841797,1161.2364501953125,119.19449615478516
503,595.6329956054688,196.1433868408203,628.1934204101562,194.9224395751953
504,744.89892578125,224.66810607910156,786.2607421875,225.33139038085938
505,819.4457397460938,190.33152770996094,863.7904663085938,189.477783203125
506,354.52178955078125,197.2339324951172,386.51190185546875,196.70005798339844
507,645.7584228515625,137.5975341796875,678.7288818359375,135.50717163085938
508,667.1736450195312,251.17941284179688,703.7843627929688,252.8000030517578
509,509.7126159667969,262.6305236816406,541.3233642578125,263.43682861328125
510,1099.123046875,92.27468872070312,1165.748291015625,84.83582305908203
511,819.7442016601562,216.8300323486328,867.59765625,217.87673950195312
512,855.1691284179688,106.39278411865234,899.0702514648438,102.10615539550781
513,424.6968994140625,135.32598876953125,457.1607971191406,134.40884399414062
514,49.05735778808594,167.25640869140625,96.30341339111328,166.6153106689453
515,199.0997772216797,61.79697799682617,235.6273956298828,61.884708404541016
516,765.7034301757812,324.5762023925781,811.462646484375,332.65484619140625
517,632.6821899414062,109.55596923828125,664.8101196289062,107.41253662109375
518,1091.0140380859375,220.91268920898438,1158.57080078125,222.58445739746094
519,564.216064453125,275.3740234375,596.7769165039062,277.42791748046875
520,634.842041015625,303.89202880859375,671.273681640625,308.3868408203125
521,131.94090270996094,227.04452514648438,169.52963256835938,225.57769775390625
522,715.3383178710938,326.9166259765625,757.6631469726562,334.1971435546875
523,753.3078002929688,189.16860961914062,794.7232055664062,188.2918243408203
524,975.745849609375,62.658164978027344,1027.6273193359375,55.177978515625
525,925.6553955078125,45.74507522583008,972.694580078125,38.344871520996094
526,752.6898193359375,157.5733642578125,793.8299560546875,155.13365173339844
527,898.1297607421875,311.95013427734375,955.0009155273438,320.0954895019531
528,646.387451171875,238.40777587890625,682.3784790039062,238.89842224121094
529,284.553466796875,118.76727294921875,320.2442626953125,118.27399444580078
530,980.98291015625,58.14532470703125,1033.518310546875,50.544342041015625
531,990.5224609375,55.800960540771484,1043.4583740234375,48.00834655761719
532,977.8689575195312,318.12847900390625,1044.4027099609375,327.8511047363281
533,461.6184997558594,223.0689697265625,492.75726318359375,222.56866455078125
534,1109.5194091796875,255.75474548339844,1181.5816650390625,259.5738830566406
535,253.77886962890625,101.80831909179688,289.628173828125,101.49095153808594
536,710.8976440429688,152.3733367919922,748.9799194335938,149.9575653076172
537,498.50909423828125,197.01734924316406,529.9619750976562,195.90771484375
538,1038.1859130859375,242.8229522705078,1102.0369873046875,245.14801025390625
539,998.10888671875,318.1286315917969,1066.939453125,327.670654296875
540,636.6919555664062,107.57673645019531,669.1090698242188,105.51607513427734
541,509.9665222167969,153.48838806152344,542.1546020507812,151.98577880859375
542,411.9615783691406,151.5514373779297,444.7669982910156,150.37327575683594
543,652.6160278320312,135.49903869628906,685.1715087890625,133.6901092529297
544,426.6979675292969,157.88470458984375,459.0918884277344,156.7051544189453
545,523.1385498046875,125.52861022949219,554.4017333984375,124.05020141601562
546,272.7678527832031,124.82418823242188,308.021484375,124.14628601074219
547,235.92953491210938,193.34890747070312,272.46160888671875,192.17112731933594
548,547.0270385742188,285.1661376953125,579.5145263671875,287.4174499511719
549,720.6347045898438,222.4171600341797,760.388916015625,222.6533203125
550,633.1437377929688,94.05669403076172,664.9638671875,91.91607666015625
551,542.3424072265625,271.400634765625,574.9996948242188,273.0042724609375
552,662.502197265625,177.9568634033203,698.203125,176.60299682617188
553,747.59423828125,96.43321990966797,782.745849609375,93.48025512695312
554,695.324462890625,214.12896728515625,733.8779296875,214.17996215820312
555,388.5278625488281,265.3971862792969,418.509033203125,265.4223327636719
556,698.7324829101562,132.24441528320312,734.648193359375,129.42977905273438
557,391.63739013671875,132.34832763671875,424.5735778808594,131.55516052246094
558,1087.24853515625,101.48681640625,1153.1060791015625,94.69940185546875
559,37.023460388183594,7.647907733917236,79.9521484375,10.117608070373535
560,1106.3466796875,190.1310577392578,1174.6549072265625,189.2109375
561,271.1400146484375,151.35240173339844,306.35003662109375,150.58984375
562,1074.3896484375,176.20660400390625,1139.086669921875,174.51881408691406
563,615.6566162109375,199.4127960205078,648.8600463867188,198.5385284423828
564,1120.447509765625,68.10408782958984,1188.3638916015625,58.815128326416016
565,793.6716918945312,293.2035827636719,839.3764038085938,298.0412292480469
566,675.8076782226562,166.30079650878906,713.9060668945312,164.46800231933594
567,505.479248046875,134.6560516357422,536.9667358398438,133.5489501953125
568,1016.546630859375,46.62078857421875,1071.5206298828125,38.14013671875
569,56.7006950378418,239.43978881835938,98.70530700683594,237.4258575439453
570,886.2279052734375,310.38470458984375,941.1751098632812,318.4466857910156
571,363.341064453125,256.8616638183594,394.2528991699219,256.36572265625
572,564.5784301757812,282.9827880859375,597.3336181640625,285.2912292480469
573,425.8998718261719,115.86011505126953,458.1970520019531,114.88179016113281
574,367.2723083496094,130.04690551757812,401.0046691894531,129.2669219970703
575,1123.548828125,318.8717956542969,1208.8992919921875,330.1446228027344
576,634.484375,219.40853881835938,668.5473022460938,219.09591674804688
577,390.50970458984375,243.45672607421875,421.4438171386719,242.78781127929688
578,415.8541564941406,195.50624084472656,447.2816467285156,194.1968536376953
579,742.0928955078125,154.89730834960938,782.8292236328125,152.3641357421875
580,564.07080078125,193.25662231445312,596.2924194335938,192.30410766601562
581,707.1683349609375,260.9501647949219,745.4814453125,262.8981018066406
582,646.387451171875,238.40777587890625,682.3784790039062,238.89842224121094
583,517.2430419921875,172.78701782226562,548.558837890625,171.34844970703125
584,1132.840576171875,254.94313049316406,1207.3543701171875,258.6647644042969
585,383.3868408203125,109.89327239990234,416.3053283691406,109.33124542236328
586,632.762451171875,113.3399429321289,664.833740234375,111.28937530517578
587,505.9979248046875,263.0064392089844,537.9915161132812,263.371337890625
588,258.9380187988281,221.47988891601562,294.41552734375,220.01498413085938
589,495.5619201660156,131.61293029785156,527.1210327148438,130.43089294433594
590,625.4293212890625,215.72357177734375,658.9419555664062,215.69158935546875
591,215.9219512939453,99.68728637695312,251.45693969726562,100.23392486572266
592,713.4075927734375,230.4556884765625,753.1123657226562,231.27444458007812
593,482.3885192871094,177.43360900878906,513.8497314453125,176.3192596435547
594,1059.540771484375,42.26747131347656,1118.440673828125,32.65598678588867
595,577.7667236328125,191.67330932617188,610.2219848632812,190.55780029296875
596,20.516342163085938,221.60169982910156,63.043338775634766,220.09080505371094
597,603.9295654296875,141.0347900390625,635.7638549804688,139.2687530517578
598,544.1405639648438,267.92071533203125,576.2648315429688,269.2886047363281
599,143.6644744873047,171.55625915527344,183.76637268066406,171.15235900878906
600,226.18698120117188,196.20494079589844,263.1739196777344,195.05746459960938
601,792.920166015625,306.6266174316406,839.9684448242188,313.18658447265625
602,696.468017578125,248.37254333496094,735.4415283203125,250.36587524414062
603,932.8684692382812,64.18307495117188,974.9050903320312,58.19513702392578
604,772.9757080078125,290.271484375,816.8950805664062,294.3676452636719
605,1011.1748657226562,176.9258270263672,1068.9415283203125,175.05921936035156
606,1082.686767578125,158.72474670410156,1148.2843017578125,155.64682006835938
607,645.376220703125,85.86396026611328,677.7360229492188,83.42374420166016
608,735.85302734375,84.7433853149414,770.8110961914062,81.19049072265625
609,250.0699005126953,99.70128631591797,286.0052795410156,99.46498107910156
610,200.72288513183594,181.1401824951172,238.27056884765625,180.12924194335938
611,557.0205688476562,261.2822570800781,589.704345703125,262.16021728515625
612,429.8331298828125,236.21168518066406,460.89117431640625,235.55821228027344
613,695.635498046875,190.44210815429688,734.1836547851562,189.57778930664062
614,205.1427001953125,226.48880004882812,239.75775146484375,224.85520935058594
615,438.1385192871094,265.7242736816406,468.5788269042969,266.1710205078125
616,180.44129943847656,32.61044692993164,217.3029022216797,33.12879943847656
617,141.1217498779297,225.9052276611328,178.16946411132812,224.3936767578125
618,35.87069320678711,12.79936695098877,78.88105010986328,14.996689796447754
619,282.25543212890625,220.11370849609375,316.39593505859375,218.7909393310547
620,226.24127197265625,83.88787841796875,263.6389465332031,83.9889144897461
621,477.75128173828125,179.11605834960938,509.38311767578125,177.86801147460938
622,680.4249267578125,99.16694641113281,713.3681030273438,96.08869171142578
623,1012.41162109375,181.39212036132812,1070.5859375,179.84304809570312
624,934.2267456054688,92.62821197509766,983.1707763671875,87.25981903076172
625,990.5224609375,55.800960540771484,1043.4583740234375,48.00834655761719
626,94.56536865234375,238.50120544433594,134.26214599609375,236.63418579101562
627,721.7442626953125,163.79270935058594,761.5884399414062,161.6788330078125
628,493.0149841308594,248.16439819335938,524.64453125,248.22015380859375
629,206.04669189453125,348.707763671875,228.58558654785156,353.1706848144531
630,476.2073669433594,225.4034423828125,507.3108215332031,225.09829711914062
631,1083.580810546875,137.51663208007812,1148.3248291015625,132.97186279296875
632,656.960693359375,174.23545837402344,693.4096069335938,172.53311157226562
633,727.6891479492188,319.12811279296875,771.0521850585938,326.162353515625
634,110.8732681274414,64.19389343261719,150.27220153808594,64.94065856933594
635,808.1538696289062,13.631125450134277,847.7413940429688,6.559799671173096
636,789.301513671875,64.65065002441406,824.2741088867188,61.492340087890625
637,782.4342651367188,290.8941650390625,826.9451293945312,295.6526794433594
638,757.895263671875,225.3465118408203,799.3587036132812,226.30572509765625
639,732.9283447265625,229.6265869140625,773.2947387695312,230.36544799804688
640,718.5452880859375,158.7761688232422,758.1895141601562,156.4033203125
641,617.5504760742188,267.7035217285156,651.7383422851562,269.2513122558594
642,1069.8946533203125,172.1744384765625,1133.7412109375,169.93736267089844
643,195.78822326660156,48.18357849121094,232.021484375,48.4937629699707
644,698.3019409179688,304.2001037597656,738.7305297851562,309.63494873046875
645,465.9396667480469,236.92581176757812,497.1257019042969,236.4033966064453
646,115.34934997558594,59.60292434692383,154.62188720703125,60.32362365722656
647,169.91781616210938,51.87080001831055,207.84732055664062,52.60844039916992
648,582.345703125,271.6802673339844,616.0296630859375,273.3504333496094
649,1038.696044921875,326.7103576660156,1114.4129638671875,338.0867919921875
650,389.21246337890625,194.67042541503906,421.37652587890625,193.5071258544922
651,494.1242370605469,226.3815460205078,525.4122314453125,226.32290649414062
652,1120.69140625,320.96380615234375,1206.18505859375,332.6208801269531
653,506.8207702636719,288.0192565917969,538.4719848632812,290.4432678222656
654,649.6270141601562,300.77874755859375,687.1096801757812,305.486572265625
655,126.96314239501953,308.9752197265625,155.5713348388672,309.88934326171875
656,20.516342163085938,221.60169982910156,63.043338775634766,220.09080505371094
657,356.3435974121094,125.74288177490234,390.3340148925781,124.96025848388672
658,821.9405517578125,293.23388671875,870.0133056640625,298.5824279785156
659,850.5081176757812,173.29034423828125,894.1959838867188,171.72560119628906
660,650.8790283203125,124.08036804199219,683.4166870117188,121.8243179321289
661,480.3274230957031,239.06253051757812,511.78094482421875,238.65928649902344
662,1125.11328125,238.5638427734375,1195.4927978515625,241.0881805419922
663,637.8922729492188,299.9242248535156,674.4440307617188,304.1184387207031
664,472.9132080078125,201.45355224609375,504.09930419921875,200.409912109375
665,1105.6549072265625,287.5164489746094,1181.91845703125,295.350830078125
666,508.0506286621094,138.0978546142578,539.876953125,136.45477294921875
667,412.91448974609375,211.39320373535156,444.64715576171875,210.50514221191406
668,1027.5718994140625,170.1625213623047,1086.544189453125,168.0049591064453
669,750.1439819335938,293.96978759765625,792.9505615234375,298.3258361816406
670,248.42129516601562,206.53382873535156,284.3842468261719,205.01673889160156
671,576.860595703125,140.35836791992188,608.9444580078125,138.43487548828125
672,797.9607543945312,63.476497650146484,833.1436767578125,59.93396759033203
673,449.7345275878906,256.7675476074219,480.3226318359375,257.0426025390625
674,519.826416015625,194.26759338378906,552.1325073242188,193.1428680419922
675,1058.27685546875,143.090087890625,1119.432861328125,139.98716735839844
676,272.7678527832031,124.82418823242188,308.021484375,124.14628601074219
677,766.2987060546875,213.39584350585938,808.4088134765625,213.48777770996094
678,960.7545776367188,167.0513916015625,1013.9178466796875,164.75204467773438
679,244.81871032714844,185.50634765625,281.2500305175781,184.6770782470703
680,999.5383911132812,103.58159637451172,1054.63818359375,97.6611328125
681,361.6504211425781,273.1243896484375,391.6527099609375,273.5121154785156
682,646.4989013671875,204.9344024658203,682.3776245117188,204.4121856689453
683,814.9114379882812,238.1436309814453,862.953857421875,240.27980041503906
684,61.59501266479492,286.3248596191406,95.16371154785156,285.5397033691406
685,233.75462341308594,127.35035705566406,270.1393127441406,126.64965057373047
686,184.90618896484375,129.6373748779297,222.52735900878906,129.31405639648438
687,750.075439453125,162.35877990722656,791.1181640625,160.1583709716797
688,1076.0474853515625,131.50265502929688,1140.5552978515625,126.92239379882812
689,125.91468811035156,311.4654235839844,154.5059051513672,312.48114013671875
690,1075.6510009765625,163.58302307128906,1140.2044677734375,160.78884887695312
691,150.86471557617188,140.1666717529297,188.6656036376953,139.59671020507812
692,1022.2657470703125,321.6636047363281,1095.498046875,332.4576721191406
693,430.8271179199219,171.47409057617188,463.24237060546875,169.97637939453125
694,639.919189453125,177.92837524414062,673.7672119140625,176.264892578125
695,343.6175231933594,192.61129760742188,375.9728088378906,191.5142822265625
696,360.1154479980469,109.4373779296875,394.13885498046875,108.9825668334961
697,1044.792724609375,108.48388671875,1105.305419921875,102.47140502929688
698,526.4165649414062,264.4004821777344,558.1301879882812,265.2472229003906
699,463.12493896484375,135.6851806640625,494.9381103515625,134.41302490234375
700,445.5491027832031,203.0328369140625,476.4062805175781,202.12184143066406
701,177.86375427246094,75.41301727294922,215.02090454101562,75.5636215209961
702,864.9943237304688,312.6876525878906,918.9129638671875,320.1134948730469
703,124.07270050048828,290.55035400390625,155.0189208984375,290.2621154785156
704,642.8978271484375,82.81885528564453,675.0821533203125,80.22688293457031
705,631.4508056640625,95.79270935058594,663.7598876953125,93.47510528564453
706,1065.0133056640625,326.07470703125,1143.2550048828125,337.7796630859375
707,124.07270050048828,290.55035400390625,155.0189208984375,290.2621154785156
708,810.2323608398438,118.52501678466797,851.2648315429688,115.29063415527344
709,821.8870239257812,109.10437774658203,863.7896728515625,105.01321411132812
710,704.2506713867188,170.47447204589844,743.1395874023438,168.5241241455078
711,241.1639404296875,124.8843002319336,276.8468017578125,124.23211669921875
712,559.5384521484375,183.30943298339844,590.6246337890625,181.6925048828125
713,382.7188415527344,147.6363983154297,415.7826843261719,146.39688110351562
714,983.556640625,118.2157974243164,1038.218017578125,112.91812133789062
715,952.2476806640625,322.37921142578125,1016.5491943359375,332.373291015625
716,852.1154174804688,308.0093688964844,902.3661499023438,314.0793762207031
717,360.562255859375,196.20364379882812,392.8245544433594,195.58909606933594
718,700.3767700195312,102.10104370117188,734.1397094726562,99.49077606201172
719,938.7664184570312,243.66156005859375,998.235595703125,246.1351318359375
720,610.996826171875,119.08963012695312,642.3729858398438,117.5851821899414
721,582.4764404296875,202.00437927246094,615.2869262695312,201.0716094970703
722,1095.149169921875,185.6056671142578,1162.3045654296875,184.139404296875
723,472.9132080078125,201.45355224609375,504.09930419921875,200.409912109375
724,87.00272369384766,237.83352661132812,127.23967742919922,236.00054931640625
725,965.1072387695312,325.9316101074219,1031.112060546875,336.3792419433594
726,553.0538940429688,269.39373779296875,585.4074096679688,270.7673645019531
727,219.72645568847656,80.8277816772461,257.09320068359375,81.17124938964844
728,1146.0294189453125,86.70785522460938,1218.379150390625,78.91958618164062
729,980.6825561523438,159.9825439453125,1035.765625,157.44964599609375
730,817.9718017578125,258.5278015136719,866.0822143554688,261.8724670410156
731,821.2261962890625,119.25506591796875,863.3165283203125,115.34906005859375
732,296.1670837402344,150.56121826171875,330.9812927246094,149.9176788330078
733,849.3801879882812,304.0643310546875,900.8389892578125,310.7258605957031
734,654.4307250976562,305.900390625,692.3248291015625,310.9327697753906
735,84.06195068359375,230.84808349609375,125.55557250976562,228.8427734375
736,89.42362213134766,63.59832000732422,129.68978881835938,64.51514434814453
737,917.1060791015625,111.0809555053711,966.04443359375,106.32029724121094
738,411.3446960449219,176.19412231445312,443.3207702636719,175.0146026611328
739,1103.3536376953125,193.27723693847656,1171.2489013671875,192.38302612304688
740,86.634765625,28.8264102935791,126.2098159790039,29.584369659423828
741,840.9385375976562,107.84701538085938,884.4937744140625,103.3044662475586
742,115.34934997558594,59.60292434692383,154.62188720703125,60.32362365722656
743,544.5540771484375,281.9615173339844,576.9605712890625,284.20404052734375
744,266.3301696777344,184.9110870361328,302.26080322265625,183.96658325195312
745,852.316650390625,244.51907348632812,903.6102294921875,247.22474670410156
746,415.8059997558594,250.1414031982422,446.3277893066406,249.88540649414062
747,517.2430419921875,172.78701782226562,548.558837890625,171.34844970703125
748,815.10546875,316.0447998046875,865.12841796875,323.7182312011719
749,646.1157836914062,162.51943969726562,679.6146240234375,160.90077209472656
750,870.0776977539062,245.9168243408203,923.404052734375,248.6175537109375
751,985.9842529296875,56.577396392822266,1038.7772216796875,48.87543869018555
752,805.8554077148438,320.54718017578125,855.1795654296875,328.5660400390625
753,1129.2275390625,209.93850708007812,1200.26611328125,210.13601684570312
754,465.0924377441406,274.3948974609375,495.531494140625,275.632080078125
755,1002.1387939453125,347.1597595214844,1076.1932373046875,361.0340270996094
756,911.97607421875,135.24713134765625,960.251708984375,131.39920043945312
757,1078.811279296875,190.50405883789062,1143.7940673828125,189.15469360351562
758,620.1481323242188,281.59100341796875,655.5936279296875,284.2950439453125
759,881.2593383789062,339.0665588378906,939.0684814453125,349.8821716308594
760,211.3260498046875,161.8405303955078,248.70204162597656,161.1361846923828
761,907.412353515625,244.08775329589844,964.95947265625,247.2223358154297
762,787.7973022460938,291.0521240234375,832.9794921875,295.91571044921875
763,1058.3123779296875,338.3114929199219,1137.774169921875,351.8755187988281
764,651.4478759765625,129.75514221191406,684.2120971679688,127.82520294189453
765,347.8109130859375,253.1329345703125,378.14605712890625,252.88394165039062
766,401.20709228515625,219.43846130371094,432.3853454589844,218.59561157226562
767,1072.82666015625,152.89381408691406,1137.28271484375,149.215087890625
768,1105.2879638671875,255.8492431640625,1177.028564453125,259.56488037109375
769,767.710205078125,94.64088439941406,802.317626953125,91.57617950439453
770,583.992919921875,184.2292022705078,616.164794921875,183.07916259765625
771,65.81002807617188,277.1629943847656,101.14633178710938,275.8035888671875
772,1052.1463623046875,104.10382843017578,1113.1060791015625,97.8839340209961
773,1020.7977905273438,195.87330627441406,1079.3455810546875,195.21629333496094
774,498.25628662109375,207.28579711914062,529.5326538085938,206.80027770996094
775,569.8837280273438,269.91046142578125,603.3048706054688,271.54931640625
776,970.5548095703125,111.30461883544922,1024.2869873046875,106.32782745361328
777,776.043212890625,319.15350341796875,822.9440307617188,326.36260986328125
778,175.56222534179688,137.84693908691406,212.79348754882812,137.06321716308594
779,430.6377868652344,117.3533935546875,464.03558349609375,115.44940185546875
780,718.2114868164062,235.6109619140625,758.168212890625,236.76934814453125
781,868.9402465820312,222.3305206298828,921.93115234375,223.66062927246094
782,1052.1463623046875,104.10382843017578,1113.1060791015625,97.8839340209961
783,501.9928894042969,199.28895568847656,532.4043579101562,198.7998504638672
784,601.9888305664062,222.73092651367188,635.6810913085938,222.44053649902344
785,650.2784423828125,155.80764770507812,684.013427734375,153.78585815429688
786,559.3291625976562,209.42137145996094,591.1430053710938,208.61666870117188
787,711.1781005859375,307.8934020996094,752.295654296875,313.5270080566406
788,404.125732421875,218.09616088867188,435.4493713378906,217.28662109375
789,731.2378540039062,234.33856201171875,771.4180297851562,235.93087768554688
790,270.1138916015625,182.3479766845703,305.3425598144531,181.01625061035156
791,350.1312255859375,255.0144805908203,380.42364501953125,254.81884765625
792,229.01220703125,120.91667938232422,265.7139892578125,120.30879211425781
793,547.6514892578125,148.13714599609375,579.336669921875,146.59596252441406
794,838.7575073242188,102.26435089111328,880.6923217773438,97.87060546875
795,907.412353515625,244.08775329589844,964.95947265625,247.2223358154297
796,91.84228515625,273.888671875,126.9119873046875,272.5263977050781
797,563.6900634765625,279.0292053222656,596.0657348632812,281.2808837890625
798,174.1259002685547,294.94232177734375,200.3129425048828,295.4477844238281
799,250.0699005126953,99.70128631591797,286.0052795410156,99.46498107910156
800,645.5064697265625,131.7629852294922,678.1034545898438,129.79754638671875
801,922.8733520507812,325.1579895019531,984.2451782226562,335.0433654785156
802,832.8153076171875,260.66259765625,878.72509765625,263.7197265625
803,932.4969482421875,155.63206481933594,982.7606811523438,152.79327392578125
804,582.2109375,284.46002197265625,615.6547241210938,287.0762634277344
805,1037.0924072265625,330.2479248046875,1112.676513671875,342.22222900390625
806,190.00730895996094,197.5552215576172,228.1362762451172,196.7478485107422
807,1072.2681884765625,166.18028259277344,1136.2750244140625,163.79788208007812
808,141.39015197753906,219.69371032714844,178.6304473876953,218.4474334716797
809,690.5465087890625,114.46229553222656,724.1591186523438,111.77456665039062
810,1007.3514404296875,54.30216598510742,1061.719970703125,47.090702056884766
811,1040.376220703125,105.620849609375,1101.165283203125,99.24897003173828
812,998.10546875,169.24879455566406,1055.403564453125,167.6763458251953
813,638.7637939453125,157.6260223388672,672.421630859375,155.4965362548828
814,813.3982543945312,252.73178100585938,861.2642822265625,255.3297119140625
815,275.0741271972656,132.8924102783203,310.2510681152344,132.19810485839844
816,1128.6602783203125,177.15399169921875,1199.105224609375,175.13511657714844
817,832.2533569335938,333.1959228515625,886.4425659179688,343.67706298828125
818,1067.683837890625,253.7342071533203,1134.490478515625,257.1338195800781
819,1066.1514892578125,150.66012573242188,1129.41455078125,146.79739379882812
820,967.88916015625,142.90065002441406,1021.0970458984375,139.20989990234375
821,848.5403442382812,111.88763427734375,892.31982421875,107.22964477539062
822,718.1904296875,224.9104766845703,758.0601196289062,225.6206817626953
823,686.175537109375,88.99864196777344,719.5938720703125,85.81539154052734
824,134.34434509277344,240.5109405517578,171.6611785888672,238.9755859375
825,977.5812377929688,321.4334411621094,1043.2584228515625,331.3829040527344
826,893.647705078125,329.0721740722656,952.450927734375,339.47930908203125
827,404.16253662109375,179.0469512939453,435.8930969238281,177.97679138183594
828,190.77120971679688,47.88978576660156,227.6885528564453,48.633399963378906
829,695.7971801757812,100.7437973022461,729.511962890625,97.91621398925781
830,958.9928588867188,250.46893310546875,1020.8693237304688,254.4110870361328
